Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,Age_equal_depth,Height_equal_depth,Weight_equal_depth
Female,0.34042553191489366,0.3207547169811322,0.14925373134328357,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Automobile,Normal_Weight,3,0,0
Female,0.5106382978723404,0.09433962264150964,0.15671641791044777,yes,yes,2.0,1.0,Always,yes,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I,3,0,0
Male,0.42553191489361697,0.4528301886792452,0.3358208955223881,yes,no,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,no,Automobile,Overweight_Level_II,3,1,2
Male,0.17021276595744683,0.5471698113207548,0.41044776119402987,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I,1,2,2
Female,0.36170212765957444,0.4339622641509435,0.17910447761194026,yes,yes,3.0,1.0,Frequently,no,2.0,no,1.0,1.0,Sometimes,Automobile,Normal_Weight,3,1,0
Female,0.44680851063829785,0.15094339622641506,0.04477611940298504,yes,no,3.0,3.0,Frequently,no,1.0,no,0.0,1.0,no,Automobile,Normal_Weight,3,0,0
Male,0.14893617021276595,0.4150943396226414,0.15671641791044777,yes,yes,2.0,3.0,Frequently,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,1,0
Female,0.5531914893617021,0.18867924528301883,0.17164179104477612,yes,no,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I,3,0,0
Male,0.276595744680851,0.35849056603773555,0.291044776119403,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,0.0,Frequently,Automobile,Overweight_Level_II,3,1,1
Male,0.12765957446808512,0.716981132075472,0.2462686567164179,yes,no,3.0,3.0,Sometimes,yes,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,3,1
Male,0.8723404255319149,0.37735849056603765,0.3059701492537313,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Automobile,Overweight_Level_II,3,1,1
Female,0.14893617021276595,0.3396226415094339,0.15671641791044777,yes,yes,3.0,3.0,Always,yes,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,0,0
Male,0.23404255319148937,0.8301886792452828,0.2686567164179104,no,no,3.0,3.0,Frequently,no,2.0,yes,3.0,0.0,no,Public_Transportation,Normal_Weight,2,3,1
Male,0.44680851063829785,0.6037735849056602,0.3432835820895522,yes,no,3.0,3.0,Frequently,no,3.0,no,2.0,1.0,Sometimes,Automobile,Overweight_Level_II,3,3,2
Male,0.34042553191489366,0.8867924528301887,0.6791044776119404,yes,no,2.0,3.0,Sometimes,yes,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II,3,3,3
Female,0.3191489361702128,0.5471698113207548,0.2462686567164179,yes,no,3.0,3.0,Always,no,2.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight,3,2,1
Male,0.12765957446808512,0.37735849056603765,0.3059701492537313,yes,no,2.0,3.0,Sometimes,no,2.0,no,1.0,2.0,no,Walking,Overweight_Level_II,1,1,1
Female,0.17021276595744683,0.5283018867924527,0.2985074626865672,yes,yes,2.0,1.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.6595744680851063,0.3396226415094339,0.2835820895522388,yes,yes,2.0,3.0,Frequently,no,1.0,no,0.0,0.0,no,Automobile,Overweight_Level_II,3,0,1
Male,0.17021276595744683,0.509433962264151,0.3208955223880597,no,yes,2.0,1.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,1,2,1
Male,0.08510638297872342,0.28301886792452846,0.14179104477611937,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,0,0,0
Female,0.19148936170212766,0.37735849056603765,0.14925373134328357,no,no,3.0,1.0,Sometimes,no,2.0,no,1.0,2.0,Sometimes,Public_Transportation,Normal_Weight,2,1,0
Male,0.08510638297872342,0.5471698113207548,0.18656716417910446,no,no,3.0,3.0,Sometimes,no,2.0,yes,0.0,1.0,no,Public_Transportation,Normal_Weight,0,2,0
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.5106382978723404,0.35849056603773555,0.15522388059701486,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight,3,1,0
Female,0.08510638297872342,0.22641509433962304,0.06716417910447758,yes,yes,3.0,1.0,Always,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight,0,0,0
Male,0.17021276595744683,0.7358490566037736,0.3358208955223881,yes,yes,3.0,3.0,Frequently,no,2.0,yes,3.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,3,2
Male,0.25531914893617025,0.8679245283018866,0.3358208955223881,yes,yes,3.0,3.0,Frequently,yes,2.0,no,2.0,2.0,Frequently,Public_Transportation,Normal_Weight,2,3,2
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.08510638297872342,0.2452830188679247,0.06716417910447758,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight,0,0,0
Female,0.19148936170212766,0.4339622641509435,0.208955223880597,yes,yes,2.0,3.0,Frequently,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight,2,1,1
Female,0.17021276595744683,0.4339622641509435,0.09701492537313433,no,yes,3.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation,Insufficient_Weight,1,1,0
Female,0.19148936170212766,0.05660377358490587,0.15671641791044777,yes,yes,2.0,1.0,Sometimes,yes,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II,2,0,0
Male,0.14893617021276595,0.3207547169811322,0.2313432835820895,no,yes,2.0,1.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.36170212765957444,0.3207547169811322,0.2164179104477612,no,no,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_I,3,0,1
Male,0.5319148936170213,0.6226415094339623,0.42537313432835816,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Frequently,Automobile,Obesity_Type_I,3,3,2
Male,0.23404255319148937,0.6226415094339623,0.44029850746268656,yes,no,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation,Obesity_Type_I,2,3,2
Male,0.44680851063829785,0.6226415094339623,0.49253731343283574,yes,yes,3.0,1.0,no,no,3.0,no,3.0,1.0,Frequently,Automobile,Obesity_Type_I,3,3,2
Female,0.4042553191489362,0.3396226415094339,0.17164179104477612,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight,3,0,0
Male,0.12765957446808512,0.28301886792452846,0.12686567164179102,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,0,0
Male,0.25531914893617025,0.5660377358490565,0.3059701492537313,yes,yes,3.0,1.0,Frequently,yes,2.0,yes,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,2,2,1
Male,0.12765957446808512,0.716981132075472,0.3432835820895522,yes,no,3.0,3.0,Sometimes,no,3.0,yes,3.0,0.0,Sometimes,Automobile,Overweight_Level_I,1,3,2
Male,0.12765957446808512,0.6226415094339623,0.2164179104477612,no,no,2.0,1.0,Frequently,no,3.0,yes,2.0,1.0,no,Public_Transportation,Normal_Weight,1,3,1
Female,0.19148936170212766,0.28301886792452846,0.3283582089552239,yes,yes,3.0,3.0,Frequently,no,3.0,no,3.0,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.10638297872340424,0.6603773584905661,0.3432835820895522,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Walking,Overweight_Level_I,0,3,2
Male,0.17021276595744683,0.5660377358490565,0.2611940298507463,yes,no,2.0,3.0,Sometimes,no,2.0,no,1.0,2.0,Sometimes,Bike,Normal_Weight,1,2,1
Male,0.5744680851063829,0.5660377358490565,0.5895522388059702,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Bike,Obesity_Type_II,3,2,3
Female,0.08510638297872342,0.2641509433962268,0.007462686567164145,yes,yes,2.0,1.0,Frequently,no,1.0,no,0.0,2.0,no,Public_Transportation,Insufficient_Weight,0,0,0
Female,0.19148936170212766,0.3962264150943393,0.15671641791044777,yes,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,2,1,0
Female,0.19148936170212766,0.3396226415094339,0.3283582089552239,yes,no,3.0,1.0,Sometimes,yes,3.0,no,1.0,2.0,Sometimes,Public_Transportation,Obesity_Type_I,2,0,1
Female,0.5744680851063829,0.16981132075471717,0.3059701492537313,yes,yes,2.0,3.0,Always,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.25531914893617025,0.20754716981132093,0.47014925373134325,yes,yes,3.0,3.0,Sometimes,yes,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Male,0.3191489361702128,0.4528301886792452,0.38059701492537307,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Male,0.276595744680851,0.716981132075472,0.2388059701492537,yes,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,2.0,no,Automobile,Normal_Weight,3,3,1
Female,0.19148936170212766,0.28301886792452846,0.291044776119403,yes,yes,2.0,1.0,Sometimes,yes,2.0,no,1.0,0.0,Frequently,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.10638297872340424,0.5660377358490565,0.45522388059701485,yes,yes,2.0,3.0,Frequently,no,2.0,no,2.0,0.0,no,Public_Transportation,Obesity_Type_I,0,2,2
Male,0.34042553191489366,0.5660377358490565,0.2537313432835821,yes,no,2.0,3.0,no,no,2.0,yes,1.0,0.0,Sometimes,Walking,Normal_Weight,3,2,1
Female,0.17021276595744683,0.4528301886792452,0.19402985074626866,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,1,0
Female,0.17021276595744683,0.4528301886792452,0.19402985074626866,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,1,0
Male,0.12765957446808512,0.6603773584905661,0.5597014925373134,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,1.0,no,Public_Transportation,Obesity_Type_II,1,3,3
Female,0.14893617021276595,0.3396226415094339,0.08955223880597013,no,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight,1,0,0
Female,0.21276595744680848,0.09433962264150964,0.17910447761194026,yes,no,2.0,1.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_II,2,0,0
Male,0.14893617021276595,0.6603773584905661,0.17164179104477612,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight,1,3,0
Male,0.14893617021276595,0.37735849056603765,0.10447761194029848,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,1,0
Male,0.14893617021276595,0.4339622641509435,0.2313432835820895,yes,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight,1,1,1
Female,0.19148936170212766,0.28301886792452846,0.17910447761194026,yes,no,3.0,3.0,Frequently,no,2.0,no,3.0,0.0,Sometimes,Walking,Normal_Weight,2,0,0
Male,0.14893617021276595,0.49056603773584895,0.2686567164179104,no,no,2.0,3.0,Frequently,no,3.0,yes,3.0,1.0,Frequently,Automobile,Overweight_Level_I,1,2,1
Female,0.14893617021276595,0.09433962264150964,0.02462686567164174,yes,no,1.0,1.0,Sometimes,no,2.0,no,3.0,0.0,no,Public_Transportation,Normal_Weight,1,0,0
Female,0.14893617021276595,0.28301886792452846,0.2164179104477612,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,1,0,1
Female,0.14893617021276595,0.5660377358490565,0.291044776119403,yes,no,2.0,3.0,Frequently,no,2.0,yes,0.0,2.0,Frequently,Public_Transportation,Overweight_Level_I,1,2,1
Male,0.19148936170212766,0.509433962264151,0.3208955223880597,yes,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,2,2,1
Female,0.14893617021276595,0.509433962264151,0.2052238805970149,yes,yes,3.0,4.0,Always,no,3.0,no,0.0,2.0,no,Public_Transportation,Normal_Weight,1,2,1
Female,0.17021276595744683,0.30188679245283057,0.17910447761194026,yes,yes,3.0,3.0,Frequently,no,3.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight,1,0,0
Female,0.19148936170212766,0.3396226415094339,0.3208955223880597,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.23404255319148937,0.716981132075472,0.6119402985074627,yes,no,3.0,3.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Walking,Obesity_Type_II,2,3,3
Female,0.12765957446808512,0.28301886792452846,0.08208955223880593,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,no,Automobile,Normal_Weight,1,0,0
Female,0.21276595744680848,0.3207547169811322,0.14179104477611937,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,2,0,0
Female,0.5531914893617021,0.4339622641509435,0.3059701492537313,no,no,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,no,Automobile,Overweight_Level_II,3,1,1
Male,0.3829787234042553,0.5660377358490565,0.6044776119402986,yes,no,3.0,3.0,Sometimes,no,3.0,no,0.0,2.0,no,Automobile,Obesity_Type_II,3,2,3
Male,0.12765957446808512,0.8490566037735849,0.38805970149253727,yes,yes,3.0,4.0,Sometimes,no,3.0,no,2.0,0.0,Sometimes,Walking,Overweight_Level_I,1,3,2
Female,0.14893617021276595,0.3396226415094339,0.2014925373134328,yes,yes,3.0,1.0,Sometimes,yes,3.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,0,1
Female,0.7872340425531914,0.2641509433962268,0.08208955223880593,yes,no,3.0,3.0,Sometimes,yes,3.0,yes,2.0,0.0,no,Public_Transportation,Normal_Weight,3,0,0
Female,0.42553191489361697,0.4339622641509435,0.2835820895522388,yes,no,3.0,1.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II,3,1,1
Female,0.10638297872340424,0.2641509433962268,0.07462686567164178,yes,yes,2.0,1.0,no,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight,0,0,0
Female,0.10638297872340424,0.4528301886792452,0.2313432835820895,yes,no,2.0,1.0,no,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight,0,1,1
Female,0.14893617021276595,0.3962264150943393,0.14925373134328357,no,yes,1.0,3.0,Always,no,2.0,yes,3.0,0.0,no,Automobile,Normal_Weight,1,1,0
Female,0.10638297872340424,0.35849056603773555,0.10447761194029848,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight,0,1,0
Female,0.12765957446808512,0.3207547169811322,0.10447761194029848,no,yes,3.0,1.0,Sometimes,no,3.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight,1,0,0
Female,0.10638297872340424,0.4716981132075473,0.18656716417910446,yes,yes,3.0,3.0,no,no,3.0,yes,3.0,1.0,no,Public_Transportation,Normal_Weight,0,1,0
Female,0.06382978723404253,0.3396226415094339,0.19402985074626866,no,yes,2.0,1.0,Sometimes,no,3.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight,0,0,0
Male,0.17021276595744683,0.28301886792452846,0.2014925373134328,no,yes,3.0,3.0,Sometimes,no,2.0,no,3.0,0.0,no,Bike,Overweight_Level_I,1,0,1
Female,0.12765957446808512,0.3396226415094339,0.18656716417910446,yes,yes,1.0,3.0,Always,no,2.0,no,0.0,2.0,no,Automobile,Normal_Weight,1,0,0
Male,0.4042553191489362,0.7547169811320757,0.44776119402985076,yes,yes,2.0,3.0,Sometimes,yes,3.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II,3,3,2
Female,0.14893617021276595,0.16981132075471717,0.07462686567164178,yes,no,2.0,1.0,Sometimes,no,2.0,yes,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,0,0
Female,0.12765957446808512,0.35849056603773555,0.07462686567164178,no,no,3.0,3.0,Sometimes,yes,2.0,no,2.0,1.0,Sometimes,Automobile,Insufficient_Weight,1,1,0
Female,0.12765957446808512,0.22641509433962304,0.15671641791044777,no,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,0,0
Female,0.12765957446808512,0.3207547169811322,0.09701492537313433,no,yes,3.0,3.0,Frequently,no,1.0,no,3.0,1.0,no,Automobile,Normal_Weight,1,0,0
Male,0.14893617021276595,0.509433962264151,0.2462686567164179,yes,yes,3.0,3.0,Always,no,3.0,yes,3.0,0.0,Sometimes,Automobile,Normal_Weight,1,2,1
Male,0.14893617021276595,0.5849056603773586,0.291044776119403,yes,yes,3.0,1.0,Sometimes,no,2.0,no,3.0,0.0,Sometimes,Walking,Overweight_Level_I,1,2,1
Female,0.12765957446808512,0.37735849056603765,0.2686567164179104,yes,yes,3.0,1.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_II,1,1,1
Male,0.12765957446808512,0.4150943396226414,0.291044776119403,yes,no,2.0,1.0,Sometimes,no,3.0,no,0.0,0.0,Frequently,Automobile,Overweight_Level_II,1,1,1
Male,0.8936170212765957,0.6415094339622645,0.38059701492537307,yes,no,2.0,3.0,Sometimes,yes,2.0,no,1.0,0.0,Frequently,Automobile,Overweight_Level_II,3,3,2
Female,0.25531914893617025,0.2641509433962268,0.05970149253731344,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight,2,0,0
Female,0.17021276595744683,0.35849056603773555,0.12686567164179102,yes,no,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight,1,1,0
Male,0.10638297872340424,0.6226415094339623,0.3134328358208955,yes,no,1.0,3.0,Sometimes,no,2.0,no,3.0,0.0,no,Bike,Overweight_Level_I,0,3,1
Male,0.08510638297872342,0.5660377358490565,0.3432835820895522,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II,0,2,2
Male,0.10638297872340424,0.7547169811320757,0.5671641791044777,no,no,2.0,3.0,Sometimes,no,3.0,yes,1.0,2.0,no,Public_Transportation,Obesity_Type_I,0,3,3
Male,0.08510638297872342,0.4716981132075473,0.3059701492537313,no,no,3.0,1.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_II,0,1,1
Female,0.08510638297872342,0.4150943396226414,0.38805970149253727,yes,yes,1.0,3.0,Frequently,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I,0,1,2
Male,0.14893617021276595,0.509433962264151,0.2686567164179104,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I,1,2,1
Female,0.2978723404255319,0.4716981132075473,0.2537313432835821,yes,no,2.0,3.0,Frequently,no,2.0,yes,2.0,0.0,Sometimes,Walking,Overweight_Level_I,3,1,1
Male,0.08510638297872342,0.5471698113207548,0.2313432835820895,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,0,2,1
Male,0.19148936170212766,0.5471698113207548,0.10447761194029848,no,yes,2.0,3.0,Frequently,no,1.0,no,3.0,2.0,no,Public_Transportation,Insufficient_Weight,2,2,0
Male,0.08510638297872342,0.7924528301886795,0.208955223880597,yes,yes,3.0,3.0,Frequently,no,3.0,yes,1.0,1.0,Sometimes,Automobile,Normal_Weight,0,3,1
Male,0.08510638297872342,0.4716981132075473,0.08208955223880593,no,yes,1.0,3.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight,0,1,0
Female,0.5319148936170213,0.37735849056603765,0.08208955223880593,no,yes,3.0,4.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight,3,1,0
Male,0.5106382978723404,0.4716981132075473,0.291044776119403,no,yes,3.0,3.0,Frequently,no,2.0,no,0.0,0.0,Frequently,Automobile,Overweight_Level_II,3,1,1
Male,0.06382978723404253,0.4150943396226414,0.15671641791044777,no,no,2.0,4.0,Always,no,2.0,no,0.0,2.0,no,Public_Transportation,Normal_Weight,0,1,0
Male,0.19148936170212766,0.509433962264151,0.2014925373134328,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Walking,Normal_Weight,2,2,1
Male,0.19148936170212766,0.6981132075471699,0.5074626865671641,no,yes,2.0,3.0,Sometimes,no,3.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I,2,3,2
Female,0.10638297872340424,0.09433962264150964,0.08208955223880593,no,yes,2.0,3.0,Frequently,no,1.0,no,0.0,2.0,Sometimes,Public_Transportation,Normal_Weight,0,0,0
Male,0.08510638297872342,0.4716981132075473,0.15671641791044777,no,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Normal_Weight,0,1,0
Male,0.23404255319148937,0.49056603773584895,0.2388059701492537,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Motorbike,Normal_Weight,2,2,1
Female,0.23404255319148937,0.30188679245283057,0.16417910447761191,no,no,2.0,3.0,Sometimes,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight,2,0,0
Female,0.08510638297872342,0.09433962264150964,0.08208955223880593,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight,0,0,0
Male,0.04255319148936171,0.4150943396226414,0.08208955223880593,yes,yes,2.0,1.0,Frequently,no,3.0,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight,0,1,0
Male,0.14893617021276595,0.6981132075471699,0.208955223880597,no,yes,2.0,4.0,Always,yes,3.0,no,3.0,2.0,Sometimes,Walking,Normal_Weight,1,3,1
Female,0.3829787234042553,0.22641509433962304,0.13432835820895522,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight,3,0,0
Male,0.08510638297872342,0.6415094339622645,0.09701492537313433,no,no,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight,0,3,0
Male,0.14893617021276595,0.5660377358490565,0.17164179104477612,no,yes,3.0,4.0,Frequently,yes,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,2,0
Male,0.08510638297872342,0.4716981132075473,0.11940298507462688,yes,yes,2.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight,0,1,0
Female,0.08510638297872342,0.3207547169811322,0.11940298507462688,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight,0,0,0
Male,0.06382978723404253,0.4528301886792452,0.15671641791044777,no,no,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Walking,Normal_Weight,0,1,0
Male,0.12765957446808512,0.6037735849056602,0.2313432835820895,yes,yes,1.0,1.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,3,1
Male,0.14893617021276595,0.6415094339622645,0.49253731343283574,yes,yes,2.0,3.0,Always,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I,1,3,2
Female,0.14893617021276595,0.28301886792452846,0.16417910447761191,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight,1,0,0
Female,0.08510638297872342,0.28301886792452846,0.14179104477611937,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,0.0,no,Public_Transportation,Normal_Weight,0,0,0
Female,0.06382978723404253,0.20754716981132093,0.08955223880597013,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,2.0,no,Public_Transportation,Normal_Weight,0,0,0
Male,0.10638297872340424,0.8113207547169807,0.2985074626865672,no,no,2.0,3.0,Sometimes,no,3.0,no,3.0,0.0,Sometimes,Automobile,Normal_Weight,0,3,1
